"Date,SKU,Category,Our_Price,Comp_Price,Promotion_Flag,Discount_Depth,Units_Sold,Month"
"2024-06-27,BOOK-005,Books,19.18,17.31,0,0.0,18,6"
"2024-06-27,BOOK-002,Books,18.59,13.91,0,0.0,19,6"
"2024-06-27,BOOK-001,Books,17.28,21.24,0,0.0,28,6"
"2024-06-27,GROC-002,Grocery,12.33,20.76,1,0.19,74,6"
"2024-06-27,GROC-001,Grocery,11.04,18.73,0,0.0,60,6"
"2024-06-27,GROC-004,Grocery,11.7,20.6,0,0.0,63,6"
"2024-06-27,FURN-005,Furniture,335.91,334.81,0,0.0,8,6"
"2024-06-27,FURN-004,Furniture,443.71,453.13,0,0.0,9,6"
"2024-06-27,FURN-003,Furniture,390.07,387.21,0,0.0,8,6"
"2024-06-27,GARD-005,Garden,63.0,71.46,0,0.0,22,6"
"2024-06-27,GARD-004,Garden,52.34,62.32,0,0.0,28,6"
"2024-06-27,GARD-001,Garden,62.1,70.7,0,0.0,21,6"
"2024-06-28,ELEC-001,Electronics,269.5,278.98,0,0.0,21,6"
"2024-06-28,ELEC-005,Electronics,255.7,263.5,0,0.0,22,6"
"2024-06-28,ELEC-004,Electronics,324.8,322.81,0,0.0,14,6"
"2024-06-28,APRL-001,Apparel,46.58,49.42,0,0.0,39,6"
"2024-06-28,APRL-005,Apparel,49.75,52.85,0,0.0,40,6"
"2024-06-28,HOME-001,Home_Goods,91.83,99.0,0,0.0,22,6"
"2024-06-28,HOME-003,Home_Goods,67.27,62.03,1,0.45,65,6"
"2024-06-28,HOME-002,Home_Goods,90.09,93.54,0,0.0,22,6"
"2024-06-28,TOYS-003,Toys,28.01,29.48,0,0.0,17,6"
"2024-06-28,TOYS-001,Toys,22.53,24.49,0,0.0,18,6"
"2024-06-28,SPRT-003,Sports,100.0,94.27,0,0.0,12,6"
"2024-06-28,SPRT-002,Sports,108.49,115.57,0,0.0,18,6"
"2024-06-28,BETY-002,Beauty,32.39,30.61,0,0.0,26,6"
"2024-06-28,BETY-003,Beauty,42.19,41.25,0,0.0,19,6"
"2024-06-28,BOOK-001,Books,20.43,20.79,1,0.45,84,6"
"2024-06-28,BOOK-005,Books,17.7,12.84,0,0.0,23,6"
"2024-06-28,BOOK-001,Books,19.13,20.16,0,0.0,23,6"
"2024-06-28,GROC-004,Grocery,12.04,14.08,1,0.13,67,6"
"2024-06-28,GROC-001,Grocery,9.48,16.68,0,0.0,67,6"
"2024-06-28,FURN-001,Furniture,398.32,407.38,0,0.0,10,6"
"2024-06-28,FURN-003,Furniture,329.11,325.53,0,0.0,10,6"
"2024-06-28,GARD-001,Garden,47.36,41.98,0,0.0,20,6"
"2024-06-28,GARD-002,Garden,61.48,58.79,1,0.22,28,6"
"2024-06-29,ELEC-001,Electronics,345.5,344.57,0,0.0,13,6"
"2024-06-29,ELEC-001,Electronics,344.76,346.69,1,0.14,25,6"
"2024-06-29,ELEC-005,Electronics,273.25,267.08,1,0.26,29,6"
"2024-06-29,APRL-005,Apparel,52.4,57.6,1,0.27,67,6"
"2024-06-29,APRL-005,Apparel,55.34,59.29,0,0.0,37,6"
"2024-06-29,APRL-001,Apparel,55.6,50.23,0,0.0,28,6"
"2024-06-29,HOME-004,Home_Goods,90.73,89.44,0,0.0,18,6"
"2024-06-29,HOME-005,Home_Goods,81.38,89.57,0,0.0,26,6"
"2024-06-29,TOYS-005,Toys,25.53,23.03,0,0.0,14,6"
"2024-06-29,TOYS-004,Toys,27.91,23.64,0,0.0,15,6"
"2024-06-29,SPRT-004,Sports,91.31,97.83,1,0.36,65,6"
"2024-06-29,SPRT-001,Sports,71.0,70.51,1,0.35,62,6"
"2024-06-29,BETY-004,Beauty,35.67,45.15,0,0.0,33,6"
"2024-06-29,BETY-002,Beauty,38.56,46.4,1,0.4,80,6"
"2024-06-29,BETY-005,Beauty,38.17,41.44,0,0.0,30,6"
"2024-06-29,BOOK-003,Books,16.19,15.07,0,0.0,29,6"
"2024-06-29,BOOK-003,Books,23.33,33.16,0,0.0,20,6"
"2024-06-29,GROC-005,Grocery,12.07,4.52,0,0.0,44,6"
"2024-06-29,GROC-005,Grocery,10.61,11.95,0,0.0,65,6"
"2024-06-29,FURN-003,Furniture,458.36,454.84,0,0.0,7,6"
"2024-06-29,FURN-002,Furniture,380.42,372.97,0,0.0,10,6"
"2024-06-29,GARD-001,Garden,59.27,57.47,0,0.0,20,6"
"2024-06-29,GARD-003,Garden,65.42,61.9,0,0.0,18,6"
"2024-06-30,ELEC-004,Electronics,318.57,315.07,1,0.13,20,6"
"2024-06-30,ELEC-005,Electronics,279.9,270.77,0,0.0,15,6"
"2024-06-30,APRL-002,Apparel,39.59,45.62,0,0.0,61,6"
"2024-06-30,APRL-002,Apparel,56.19,53.93,0,0.0,24,6"
"2024-06-30,APRL-003,Apparel,53.84,45.07,1,0.34,66,6"
"2024-06-30,HOME-003,Home_Goods,81.26,85.97,1,0.29,60,6"
"2024-06-30,HOME-001,Home_Goods,89.08,93.52,1,0.44,78,6"
"2024-06-30,HOME-005,Home_Goods,87.63,92.3,0,0.0,21,6"
"2024-06-30,TOYS-003,Toys,24.61,21.84,0,0.0,18,6"
"2024-06-30,TOYS-005,Toys,28.16,33.61,0,0.0,16,6"
"2024-06-30,SPRT-004,Sports,86.04,86.72,1,0.38,63,6"
"2024-06-30,SPRT-002,Sports,81.41,75.84,0,0.0,21,6"
"2024-06-30,BETY-004,Beauty,30.34,39.27,0,0.0,40,6"
"2024-06-30,BETY-002,Beauty,28.06,33.43,0,0.0,43,6"
"2024-06-30,BETY-005,Beauty,38.99,40.97,0,0.0,30,6"
"2024-06-30,BOOK-004,Books,17.19,14.67,0,0.0,29,6"
"2024-06-30,BOOK-003,Books,14.46,10.35,0,0.0,32,6"
"2024-06-30,GROC-003,Grocery,14.58,12.98,0,0.0,30,6"
"2024-06-30,GROC-003,Grocery,14.63,11.07,0,0.0,33,6"
"2024-06-30,FURN-004,Furniture,448.75,445.34,0,0.0,6,6"
"2024-06-30,FURN-002,Furniture,351.67,352.12,0,0.0,12,6"
"2024-06-30,GARD-001,Garden,47.84,38.18,0,0.0,27,6"
"2024-06-30,GARD-003,Garden,56.68,62.56,1,0.31,64,6"
"2024-07-01,ELEC-003,Electronics,294.54,298.52,1,0.23,40,7"
"2024-07-01,ELEC-004,Electronics,305.86,302.68,0,0.0,18,7"
"2024-07-01,APRL-001,Apparel,51.36,55.02,0,0.0,48,7"
"2024-07-01,APRL-004,Apparel,44.18,47.95,0,0.0,53,7"
"2024-07-01,HOME-003,Home_Goods,78.43,79.56,0,0.0,29,7"
"2024-07-01,HOME-003,Home_Goods,70.28,68.04,0,0.0,29,7"
"2024-07-01,TOYS-005,Toys,31.87,40.5,1,0.12,20,7"
"2024-07-01,TOYS-003,Toys,22.78,27.23,1,0.1,34,7"
"2024-07-01,SPRT-004,Sports,82.54,77.66,1,0.29,49,7"
"2024-07-01,SPRT-001,Sports,88.96,89.07,1,0.18,48,7"
"2024-07-01,BETY-002,Beauty,34.02,37.99,0,0.0,44,7"
"2024-07-01,BETY-005,Beauty,39.76,31.49,0,0.0,21,7"
"2024-07-01,BOOK-002,Books,17.08,18.55,0,0.0,38,7"
"2024-07-01,BOOK-004,Books,21.98,31.46,0,0.0,24,7"
"2024-07-01,GROC-003,Grocery,14.07,15.12,0,0.0,59,7"
"2024-07-01,GROC-004,Grocery,10.75,15.78,0,0.0,81,7"
"2024-07-01,FURN-001,Furniture,390.89,389.45,0,0.0,10,7"
"2024-07-01,FURN-001,Furniture,392.49,394.89,1,0.25,22,7"
"2024-07-01,FURN-001,Furniture,446.7,445.51,0,0.0,7,7"
"2024-07-01,GARD-002,Garden,55.56,56.61,0,0.0,26,7"
"2024-07-01,GARD-001,Garden,63.01,59.17,0,0.0,15,7"
"2024-07-02,ELEC-005,Electronics,256.28,253.25,0,0.0,23,7"
"2024-07-02,ELEC-001,Electronics,284.62,279.89,0,0.0,18,7"
"2024-07-02,ELEC-004,Electronics,269.74,267.92,1,0.44,59,7"
"2024-07-02,APRL-001,Apparel,47.57,45.13,1,0.32,87,7"
"2024-07-02,APRL-002,Apparel,43.65,53.12,0,0.0,62,7"
"2024-07-02,HOME-003,Home_Goods,73.99,74.71,0,0.0,37,7"
"2024-07-02,HOME-004,Home_Goods,64.35,68.11,0,0.0,39,7"
"2024-07-02,TOYS-004,Toys,22.84,17.41,1,0.25,35,7"
"2024-07-02,TOYS-005,Toys,31.99,28.5,0,0.0,11,7"
"2024-07-02,TOYS-004,Toys,27.44,20.1,1,0.21,27,7"
"2024-07-02,SPRT-002,Sports,79.31,72.56,0,0.0,27,7"
"2024-07-02,SPRT-001,Sports,77.3,84.46,1,0.45,108,7"
"2024-07-02,SPRT-001,Sports,96.64,98.83,0,0.0,27,7"
"2024-07-02,BETY-004,Beauty,37.65,44.01,0,0.0,33,7"
"2024-07-02,BETY-002,Beauty,41.71,42.57,1,0.34,62,7"
"2024-07-02,BETY-001,Beauty,27.98,29.86,0,0.0,53,7"
"2024-07-02,BOOK-002,Books,18.92,23.27,0,0.0,29,7"
"2024-07-02,BOOK-005,Books,23.67,15.45,0,0.0,16,7"
"2024-07-02,GROC-003,Grocery,8.63,2.14,0,0.0,93,7"
"2024-07-02,GROC-005,Grocery,13.16,22.84,0,0.0,63,7"
"2024-07-02,FURN-004,Furniture,341.44,340.53,0,0.0,11,7"
"2024-07-02,FURN-005,Furniture,354.0,353.2,0,0.0,11,7"
"2024-07-02,GARD-003,Garden,61.55,61.87,0,0.0,18,7"
"2024-07-02,GARD-004,Garden,56.5,58.45,0,0.0,22,7"
"2024-07-03,ELEC-003,Electronics,281.04,282.23,0,0.0,23,7"
"2024-07-03,ELEC-003,Electronics,312.64,317.61,1,0.26,48,7"
"2024-07-03,APRL-001,Apparel,46.01,54.33,0,0.0,56,7"
"2024-07-03,APRL-001,Apparel,45.07,47.84,0,0.0,55,7"
"2024-07-03,APRL-003,Apparel,44.44,35.89,0,0.0,45,7"
"2024-07-03,HOME-002,Home_Goods,91.88,87.37,0,0.0,16,7"
"2024-07-03,HOME-003,Home_Goods,67.43,62.9,0,0.0,31,7"
"2024-07-03,TOYS-005,Toys,35.44,34.83,0,0.0,9,7"
"2024-07-03,TOYS-003,Toys,27.5,31.75,1,0.15,25,7"
"2024-07-03,SPRT-004,Sports,78.71,72.04,0,0.0,27,7"
"2024-07-03,SPRT-001,Sports,78.21,78.07,0,0.0,24,7"
"2024-07-03,BETY-001,Beauty,39.57,34.35,0,0.0,28,7"
"2024-07-03,BETY-003,Beauty,28.8,36.71,0,0.0,60,7"
"2024-07-03,BOOK-003,Books,18.41,25.14,0,0.0,41,7"
"2024-07-03,BOOK-003,Books,23.33,25.25,0,0.0,28,7"
"2024-07-03,GROC-003,Grocery,13.12,12.03,1,0.23,93,7"
"2024-07-03,GROC-001,Grocery,15.81,7.57,0,0.0,39,7"
"2024-07-03,FURN-001,Furniture,366.49,371.16,0,0.0,14,7"
"2024-07-03,FURN-003,Furniture,423.81,424.43,1,0.43,39,7"
"2024-07-03,FURN-003,Furniture,471.25,475.99,0,0.0,10,7"
"2024-07-03,GARD-003,Garden,57.98,62.55,0,0.0,22,7"
"2024-07-03,GARD-002,Garden,60.63,55.62,0,0.0,15,7"
"2024-07-03,GARD-002,Garden,46.72,53.88,0,0.0,32,7"
"2024-07-04,ELEC-003,Electronics,279.59,275.89,0,0.0,20,7"
"2024-07-04,ELEC-001,Electronics,317.41,313.15,1,0.17,23,7"
"2024-07-04,APRL-004,Apparel,42.88,40.71,0,0.0,46,7"
"2024-07-04,APRL-003,Apparel,58.03,60.95,0,0.0,36,7"
"2024-07-04,APRL-003,Apparel,44.23,52.92,0,0.0,51,7"
"2024-07-04,HOME-002,Home_Goods,74.46,68.44,0,0.0,23,7"
"2024-07-04,HOME-004,Home_Goods,75.56,83.58,0,0.0,35,7"
"2024-07-04,HOME-005,Home_Goods,84.08,92.04,0,0.0,28,7"
"2024-07-04,TOYS-004,Toys,27.95,30.15,0,0.0,20,7"
"2024-07-04,TOYS-002,Toys,30.39,23.6,1,0.35,28,7"
"2024-07-04,SPRT-001,Sports,74.93,73.59,0,0.0,27,7"
"2024-07-04,SPRT-001,Sports,88.46,95.16,0,0.0,24,7"
"2024-07-04,BETY-004,Beauty,28.43,26.48,0,0.0,38,7"
"2024-07-04,BETY-001,Beauty,38.94,34.95,0,0.0,25,7"
"2024-07-04,BETY-002,Beauty,36.79,36.9,0,0.0,39,7"
"2024-07-04,BOOK-005,Books,18.77,22.13,0,0.0,40,7"
"2024-07-04,BOOK-005,Books,15.13,8.25,0,0.0,34,7"
"2024-07-04,BOOK-001,Books,19.32,24.26,0,0.0,35,7"
"2024-07-04,GROC-003,Grocery,11.5,7.3,0,0.0,54,7"
"2024-07-04,GROC-001,Grocery,13.61,23.41,0,0.0,59,7"
"2024-07-04,GROC-002,Grocery,11.44,4.49,0,0.0,61,7"
"2024-07-04,FURN-002,Furniture,468.99,461.52,1,0.21,12,7"
"2024-07-04,FURN-005,Furniture,440.36,443.34,0,0.0,11,7"
"2024-07-04,FURN-005,Furniture,470.86,462.03,0,0.0,6,7"
"2024-07-04,GARD-005,Garden,45.22,36.23,0,0.0,21,7"
"2024-07-04,GARD-003,Garden,46.98,50.48,0,0.0,27,7"
"2024-07-05,ELEC-003,Electronics,328.91,322.06,1,0.44,53,7"
"2024-07-05,ELEC-003,Electronics,326.36,332.27,0,0.0,19,7"
"2024-07-05,ELEC-003,Electronics,270.15,272.96,1,0.12,39,7"
"2024-07-05,APRL-003,Apparel,50.6,57.4,0,0.0,39,7"
"2024-07-05,APRL-001,Apparel,55.56,53.6,0,0.0,31,7"
"2024-07-05,HOME-004,Home_Goods,73.78,65.88,0,0.0,28,7"
"2024-07-05,HOME-002,Home_Goods,79.92,85.0,0,0.0,32,7"
"2024-07-05,TOYS-001,Toys,26.61,17.02,0,0.0,18,7"
"2024-07-05,TOYS-005,Toys,25.57,15.69,1,0.25,28,7"
"2024-07-05,TOYS-004,Toys,23.11,15.88,0,0.0,19,7"
"2024-07-05,SPRT-002,Sports,99.93,92.64,0,0.0,18,7"
"2024-07-05,SPRT-001,Sports,99.34,95.32,0,0.0,18,7"
"2024-07-05,BETY-003,Beauty,37.35,28.46,1,0.14,32,7"
"2024-07-05,BETY-002,Beauty,39.57,44.19,0,0.0,33,7"
"2024-07-05,BOOK-001,Books,15.89,23.22,0,0.0,41,7"
"2024-07-05,BOOK-003,Books,14.76,22.95,0,0.0,55,7"
"2024-07-05,BOOK-003,Books,14.96,14.3,0,0.0,32,7"
"2024-07-05,GROC-003,Grocery,13.17,21.24,0,0.0,54,7"
"2024-07-05,GROC-002,Grocery,11.52,4.46,1,0.2,100,7"
"2024-07-05,FURN-004,Furniture,347.98,346.07,0,0.0,10,7"
"2024-07-05,FURN-004,Furniture,412.07,410.08,0,0.0,8,7"
"2024-07-05,FURN-002,Furniture,428.45,437.26,0,0.0,12,7"
"2024-07-05,GARD-002,Garden,60.05,54.26,0,0.0,16,7"
"2024-07-05,GARD-001,Garden,64.39,71.25,1,0.42,54,7"
"2024-07-05,GARD-005,Garden,62.85,62.95,0,0.0,22,7"
"2024-07-06,ELEC-003,Electronics,348.54,357.46,1,0.41,67,7"
"2024-07-06,ELEC-001,Electronics,307.27,314.11,0,0.0,26,7"
"2024-07-06,APRL-002,Apparel,51.8,43.32,0,0.0,41,7"
"2024-07-06,APRL-001,Apparel,51.72,55.57,1,0.41,154,7"
"2024-07-06,APRL-002,Apparel,58.39,63.3,0,0.0,43,7"
"2024-07-06,HOME-004,Home_Goods,74.98,78.03,0,0.0,36,7"
"2024-07-06,HOME-004,Home_Goods,92.71,95.5,0,0.0,30,7"
"2024-07-06,HOME-004,Home_Goods,82.9,73.39,0,0.0,28,7"
"2024-07-06,TOYS-002,Toys,25.9,30.06,0,0.0,23,7"
"2024-07-06,TOYS-004,Toys,28.43,35.53,0,0.0,23,7"
"2024-07-06,SPRT-004,Sports,91.54,88.65,1,0.27,48,7"
"2024-07-06,SPRT-001,Sports,72.92,76.51,0,0.0,47,7"
"2024-07-06,SPRT-005,Sports,108.46,117.82,0,0.0,25,7"
"2024-07-06,BETY-004,Beauty,29.79,35.16,0,0.0,52,7"
"2024-07-06,BETY-001,Beauty,30.39,28.88,0,0.0,41,7"
"2024-07-06,BOOK-002,Books,22.74,18.91,0,0.0,25,7"
"2024-07-06,BOOK-005,Books,23.8,33.46,1,0.12,35,7"
"2024-07-06,BOOK-003,Books,18.41,20.79,0,0.0,39,7"
"2024-07-06,GROC-005,Grocery,8.75,-0.41,0,0.0,84,7"
"2024-07-06,GROC-004,Grocery,15.17,10.0,0,0.0,40,7"
"2024-07-06,GROC-005,Grocery,14.05,4.77,0,0.0,52,7"
"2024-07-06,FURN-005,Furniture,442.45,436.33,0,0.0,9,7"
"2024-07-06,FURN-001,Furniture,398.18,390.74,0,0.0,11,7"
"2024-07-06,GARD-001,Garden,54.05,50.83,1,0.16,27,7"
"2024-07-06,GARD-001,Garden,58.74,54.28,0,0.0,19,7"
"2024-07-07,ELEC-003,Electronics,307.53,301.08,1,0.22,32,7"
"2024-07-07,ELEC-002,Electronics,330.5,327.38,0,0.0,16,7"
"2024-07-07,ELEC-003,Electronics,305.39,309.56,0,0.0,30,7"
"2024-07-07,APRL-005,Apparel,45.29,41.27,0,0.0,40,7"
"2024-07-07,APRL-003,Apparel,48.96,42.66,0,0.0,44,7"
"2024-07-07,HOME-001,Home_Goods,65.48,58.7,0,0.0,37,7"
"2024-07-07,HOME-005,Home_Goods,86.25,93.9,1,0.45,114,7"
"2024-07-07,HOME-003,Home_Goods,69.34,62.8,0,0.0,33,7"
"2024-07-07,TOYS-001,Toys,36.35,34.79,1,0.14,17,7"
"2024-07-07,TOYS-004,Toys,34.65,32.38,0,0.0,11,7"
"2024-07-07,TOYS-005,Toys,29.0,32.95,0,0.0,24,7"
"2024-07-07,SPRT-001,Sports,74.23,81.08,0,0.0,42,7"
"2024-07-07,SPRT-002,Sports,96.48,101.95,0,0.0,27,7"
"2024-07-07,SPRT-003,Sports,108.22,105.63,0,0.0,20,7"
"2024-07-07,BETY-004,Beauty,35.63,37.78,0,0.0,38,7"
"2024-07-07,BETY-005,Beauty,29.14,32.82,1,0.33,144,7"
"2024-07-07,BETY-005,Beauty,32.39,41.52,0,0.0,57,7"
"2024-07-07,BOOK-001,Books,18.67,20.41,0,0.0,41,7"
"2024-07-07,BOOK-001,Books,18.49,10.91,0,0.0,29,7"
"2024-07-07,BOOK-001,Books,23.05,29.86,1,0.4,73,7"
"2024-07-07,GROC-004,Grocery,8.54,17.92,0,0.0,139,7"
"2024-07-07,GROC-002,Grocery,12.1,17.34,1,0.25,160,7"
"2024-07-07,FURN-002,Furniture,328.8,328.95,0,0.0,22,7"
"2024-07-07,FURN-004,Furniture,402.16,411.6,0,0.0,13,7"
"2024-07-07,GARD-004,Garden,45.71,50.84,0,0.0,37,7"
"2024-07-07,GARD-001,Garden,54.08,50.09,1,0.42,68,7"
"2024-07-07,GARD-002,Garden,52.04,45.55,0,0.0,23,7"
"2024-07-08,ELEC-003,Electronics,264.85,256.39,0,0.0,19,7"
"2024-07-08,ELEC-004,Electronics,311.11,317.27,0,0.0,22,7"
"2024-07-08,APRL-004,Apparel,52.73,49.78,0,0.0,30,7"
"2024-07-08,APRL-002,Apparel,49.31,42.33,1,0.34,89,7"
"2024-07-08,HOME-002,Home_Goods,69.26,76.53,0,0.0,39,7"
"2024-07-08,HOME-001,Home_Goods,69.99,65.36,0,0.0,28,7"
"2024-07-08,HOME-001,Home_Goods,77.97,72.44,0,0.0,22,7"
"2024-07-08,TOYS-002,Toys,28.29,27.56,0,0.0,16,7"
"2024-07-08,TOYS-005,Toys,31.04,38.04,1,0.36,45,7"
"2024-07-08,TOYS-005,Toys,33.19,34.05,0,0.0,15,7"
"2024-07-08,SPRT-004,Sports,71.24,73.07,0,0.0,38,7"
"2024-07-08,SPRT-001,Sports,103.15,105.13,0,0.0,22,7"
"2024-07-08,BETY-004,Beauty,32.8,24.86,0,0.0,30,7"
"2024-07-08,BETY-002,Beauty,38.66,29.36,0,0.0,25,7"
"2024-07-08,BETY-005,Beauty,32.79,39.2,0,0.0,41,7"
"2024-07-08,BOOK-002,Books,15.39,18.55,0,0.0,48,7"
"2024-07-08,BOOK-002,Books,16.77,11.61,0,0.0,32,7"
"2024-07-08,BOOK-001,Books,20.5,17.22,0,0.0,25,7"
"2024-07-08,GROC-002,Grocery,15.31,23.34,0,0.0,49,7"
"2024-07-08,GROC-002,Grocery,15.65,5.81,1,0.34,80,7"
"2024-07-08,GROC-002,Grocery,8.83,9.22,0,0.0,119,7"
"2024-07-08,FURN-004,Furniture,409.43,419.09,1,0.45,42,7"
"2024-07-08,FURN-005,Furniture,403.09,400.25,1,0.2,15,7"
"2024-07-08,GARD-001,Garden,48.22,41.0,1,0.22,33,7"
"2024-07-08,GARD-002,Garden,50.93,56.35,1,0.18,35,7"
"2024-07-08,GARD-002,Garden,58.31,49.82,0,0.0,15,7"
"2024-07-09,ELEC-003,Electronics,262.14,260.17,0,0.0,22,7"
"2024-07-09,ELEC-002,Electronics,319.06,321.21,1,0.17,32,7"
"2024-07-09,ELEC-004,Electronics,338.26,343.64,0,0.0,18,7"
"2024-07-09,APRL-003,Apparel,40.26,41.95,0,0.0,64,7"
"2024-07-09,APRL-003,Apparel,41.68,47.88,0,0.0,63,7"
"2024-07-09,APRL-004,Apparel,45.11,40.74,0,0.0,44,7"
"2024-07-09,HOME-003,Home_Goods,73.27,73.34,0,0.0,32,7"
"2024-07-09,HOME-002,Home_Goods,64.36,68.01,0,0.0,42,7"
"2024-07-09,HOME-002,Home_Goods,85.75,93.17,1,0.13,33,7"
"2024-07-09,TOYS-005,Toys,29.5,38.91,0,0.0,21,7"
"2024-07-09,TOYS-003,Toys,35.17,29.33,0,0.0,10,7"
"2024-07-09,SPRT-005,Sports,104.53,110.99,0,0.0,19,7"
"2024-07-09,SPRT-004,Sports,95.7,105.2,0,0.0,27,7"
"2024-07-09,BETY-001,Beauty,36.92,35.99,0,0.0,26,7"
"2024-07-09,BETY-005,Beauty,34.92,25.75,1,0.14,37,7"
"2024-07-09,BOOK-001,Books,22.59,23.79,0,0.0,26,7"
"2024-07-09,BOOK-004,Books,14.65,15.91,0,0.0,51,7"
"2024-07-09,GROC-005,Grocery,10.3,13.56,0,0.0,84,7"
"2024-07-09,GROC-005,Grocery,13.82,11.69,0,0.0,48,7"
"2024-07-09,FURN-003,Furniture,356.24,364.56,1,0.12,18,7"
"2024-07-09,FURN-005,Furniture,336.9,330.74,0,0.0,11,7"
"2024-07-09,GARD-001,Garden,57.6,66.93,0,0.0,19,7"
"2024-07-09,GARD-005,Garden,52.75,57.34,0,0.0,22,7"
"2024-07-09,GARD-002,Garden,55.39,58.81,1,0.12,31,7"
"2024-07-10,ELEC-005,Electronics,301.85,309.4,0,0.0,20,7"
"2024-07-10,ELEC-004,Electronics,285.47,289.37,0,0.0,25,7"
"2024-07-10,ELEC-003,Electronics,293.52,301.73,1,0.2,39,7"
"2024-07-10,APRL-003,Apparel,51.61,60.45,0,0.0,44,7"
"2024-07-10,APRL-002,Apparel,41.35,50.4,0,0.0,56,7"
"2024-07-10,HOME-004,Home_Goods,73.56,78.07,0,0.0,31,7"
"2024-07-10,HOME-004,Home_Goods,68.53,77.34,1,0.36,92,7"
"2024-07-10,TOYS-004,Toys,35.79,27.52,0,0.0,10,7"
"2024-07-10,TOYS-005,Toys,34.12,28.12,0,0.0,11,7"
"2024-07-10,SPRT-001,Sports,84.54,92.67,0,0.0,30,7"
"2024-07-10,SPRT-005,Sports,103.13,109.89,1,0.29,42,7"
"2024-07-10,BETY-003,Beauty,38.75,47.76,1,0.22,52,7"
"2024-07-10,BETY-001,Beauty,27.64,29.32,0,0.0,50,7"
"2024-07-10,BOOK-003,Books,14.51,20.8,0,0.0,59,7"
"2024-07-10,BOOK-004,Books,18.56,12.72,0,0.0,30,7"
"2024-07-10,GROC-001,Grocery,8.22,11.12,0,0.0,141,7"
"2024-07-10,GROC-004,Grocery,13.06,22.09,1,0.3,149,7"
"2024-07-10,FURN-003,Furniture,418.64,418.13,0,0.0,9,7"
"2024-07-10,FURN-001,Furniture,436.96,427.05,0,0.0,8,7"
"2024-07-10,FURN-002,Furniture,389.7,391.04,1,0.27,28,7"
"2024-07-10,GARD-002,Garden,52.73,48.4,1,0.27,41,7"
"2024-07-10,GARD-004,Garden,43.39,45.41,0,0.0,31,7"
"2024-07-10,GARD-001,Garden,66.28,63.5,0,0.0,12,7"
"2024-07-11,ELEC-004,Electronics,309.06,316.26,1,0.17,30,7"
"2024-07-11,ELEC-002,Electronics,251.06,248.11,0,0.0,23,7"
"2024-07-11,ELEC-003,Electronics,343.89,344.66,0,0.0,20,7"
"2024-07-11,APRL-002,Apparel,57.57,60.92,0,0.0,39,7"
"2024-07-11,APRL-005,Apparel,58.14,66.42,0,0.0,41,7"
"2024-07-11,HOME-001,Home_Goods,68.73,59.42,0,0.0,31,7"
"2024-07-11,HOME-003,Home_Goods,65.44,63.56,0,0.0,35,7"
"2024-07-11,HOME-003,Home_Goods,67.97,64.12,0,0.0,32,7"
"2024-07-11,TOYS-004,Toys,28.87,38.86,0,0.0,21,7"
"2024-07-11,TOYS-003,Toys,23.35,23.46,1,0.27,47,7"
"2024-07-11,SPRT-001,Sports,80.56,90.43,1,0.17,50,7"
"2024-07-11,SPRT-003,Sports,88.79,88.24,0,0.0,19,7"
"2024-07-11,BETY-001,Beauty,27.67,27.18,0,0.0,44,7"
"2024-07-11,BETY-005,Beauty,38.38,39.96,1,0.23,59,7"
"2024-07-11,BOOK-002,Books,20.47,25.59,0,0.0,31,7"
"2024-07-11,BOOK-005,Books,21.52,24.32,0,0.0,27,7"
"2024-07-11,GROC-005,Grocery,9.51,13.33,0,0.0,94,7"
"2024-07-11,GROC-005,Grocery,11.62,17.06,0,0.0,80,7"
"2024-07-11,GROC-002,Grocery,13.08,15.57,1,0.24,117,7"
"2024-07-11,FURN-004,Furniture,349.2,347.41,1,0.18,17,7"
"2024-07-11,FURN-001,Furniture,383.81,375.53,0,0.0,10,7"
"2024-07-11,GARD-005,Garden,59.7,54.86,0,0.0,16,7"
"2024-07-11,GARD-004,Garden,57.46,58.01,0,0.0,20,7"
"2024-07-11,GARD-004,Garden,60.16,50.83,0,0.0,14,7"
"2024-07-12,ELEC-001,Electronics,345.46,352.18,1,0.2,34,7"
"2024-07-12,ELEC-004,Electronics,271.41,278.45,1,0.33,71,7"
"2024-07-12,APRL-001,Apparel,44.15,39.8,1,0.34,98,7"
"2024-07-12,APRL-002,Apparel,47.16,37.91,1,0.37,100,7"
"2024-07-12,HOME-001,Home_Goods,71.72,78.06,1,0.22,64,7"
"2024-07-12,HOME-004,Home_Goods,80.87,87.86,1,0.14,39,7"
"2024-07-12,HOME-003,Home_Goods,82.47,89.88,0,0.0,31,7"
"2024-07-12,TOYS-002,Toys,32.09,40.48,0,0.0,15,7"
"2024-07-12,TOYS-003,Toys,24.15,32.88,0,0.0,27,7"
"2024-07-12,SPRT-003,Sports,74.73,70.84,1,0.13,33,7"
"2024-07-12,SPRT-003,Sports,72.22,63.44,0,0.0,25,7"
"2024-07-12,BETY-004,Beauty,41.59,41.32,0,0.0,24,7"
"2024-07-12,BETY-003,Beauty,33.98,37.38,0,0.0,42,7"
"2024-07-12,BOOK-003,Books,20.07,23.72,1,0.21,56,7"
"2024-07-12,BOOK-003,Books,17.44,20.77,0,0.0,34,7"
"2024-07-12,GROC-001,Grocery,8.66,6.24,1,0.33,212,7"
"2024-07-12,GROC-004,Grocery,9.76,9.09,0,0.0,69,7"
